sale_id,chassis_number,dealer_id,customer_id,sale_date,month,quarter,year,final_sale_price_inr,days_to_sell,discount_given_inr,finance_taken,exchange_vehicle,model_code,variant_id
SAL000806,VIN0000807,DLR024,CUST10791,2025-06-05,6,1,2025,984212,55,8212,1,0,Baleno,VXI
SAL000807,VIN0000808,DLR016,CUST09792,2025-02-06,2,1,2025,568133,58,26305,1,1,Ignis,Sigma
SAL000808,VIN0000809,DLR003,CUST10080,2025-03-04,3,1,2025,796752,40,35554,0,0,Brezza,VXI
SAL000809,VIN0000810,DLR015,CUST01293,2025-07-07,7,1,2025,1375914,20,34668,1,1,Grand Vitara,MT
SAL000810,VIN0000811,DLR003,CUST19235,2025-05-16,5,1,2025,655931,41,20300,1,0,Ignis,Delta
SAL000811,VIN0000812,DLR027,CUST02753,2025-05-09,5,1,2025,1171630,42,35373,0,0,Dzire,LXI
SAL000812,VIN0000813,DLR023,CUST20693,2025-01-25,1,1,2025,887627,70,30475,0,0,Swift,LXI
SAL000813,VIN0000814,DLR006,CUST24974,2025-05-08,5,1,2025,577179,36,31357,0,0,Ertiga,MT
SAL000814,VIN0000815,DLR026,CUST12185,2025-09-21,9,1,2025,1124842,37,8270,1,1,Baleno,AT
SAL000815,VIN0000816,DLR004,CUST19744,2025-03-25,3,1,2025,905205,42,34049,1,0,Dzire,MT
SAL000816,VIN0000817,DLR015,CUST04616,2025-02-10,2,1,2025,795385,41,22361,1,0,Baleno,AGS
SAL000817,VIN0000818,DLR003,CUST14111,2025-01-15,1,1,2025,1482255,39,21584,0,1,Ertiga,ZXI
SAL000818,VIN0000819,DLR028,CUST15514,2025-01-11,1,1,2025,1023499,68,40179,0,1,Baleno,LXI
SAL000819,VIN0000820,DLR029,CUST24334,2025-03-04,3,1,2025,894681,69,15152,1,0,Swift,ZXI
SAL000820,VIN0000821,DLR021,CUST11340,2025-10-04,10,1,2025,1153162,40,34498,0,0,Brezza,Sigma
SAL000821,VIN0000822,DLR025,CUST11918,2025-04-10,4,1,2025,1355526,51,25565,1,0,Baleno,Alpha
SAL000822,VIN0000823,DLR024,CUST23628,2025-09-19,9,1,2025,868684,19,20824,1,0,Brezza,Alpha
SAL000823,VIN0000824,DLR024,CUST22462,2025-04-18,4,1,2025,611437,22,24462,1,0,Grand Vitara,Sigma
SAL000824,VIN0000825,DLR020,CUST22414,2025-01-13,1,1,2025,939291,60,5598,1,1,Swift,LXI
SAL000825,VIN0000826,DLR014,CUST17489,2025-08-05,8,1,2025,1107007,18,26255,1,0,Brezza,VXI
SAL000826,VIN0000827,DLR025,CUST18554,2025-05-19,5,1,2025,854459,38,36570,1,0,Baleno,Sigma
SAL000827,VIN0000828,DLR002,CUST15817,2025-05-18,5,1,2025,711230,44,11869,1,0,Grand Vitara,AGS
SAL000828,VIN0000829,DLR009,CUST04343,2025-04-28,4,1,2025,1208048,48,14258,0,0,Baleno,LXI
SAL000829,VIN0000830,DLR030,CUST05779,2025-11-15,11,1,2025,534650,68,24765,1,0,Ertiga,ZXI
SAL000830,VIN0000831,DLR011,CUST03817,2025-05-11,5,1,2025,663700,29,37487,0,1,Brezza,Delta
SAL000831,VIN0000832,DLR027,CUST23854,2025-06-04,6,1,2025,1393863,29,24226,1,0,Swift,ZXI
SAL000832,VIN0000833,DLR008,CUST20089,2025-02-04,2,1,2025,1382711,49,28955,1,1,Dzire,Sigma
SAL000833,VIN0000834,DLR002,CUST21603,2025-01-02,1,1,2025,753395,27,5433,1,0,Ertiga,ZXI
SAL000834,VIN0000835,DLR013,CUST04883,2025-07-03,7,1,2025,1427410,54,38860,0,0,Ertiga,AT
SAL000835,VIN0000836,DLR015,CUST08228,2025-03-10,3,1,2025,927012,44,39595,1,0,Dzire,Delta
SAL000836,VIN0000837,DLR024,CUST15824,2025-02-04,2,1,2025,689573,23,28832,1,0,Baleno,Alpha
SAL000837,VIN0000838,DLR021,CUST02994,2025-11-03,11,1,2025,1434659,32,30619,0,0,Brezza,VXI
SAL000838,VIN0000839,DLR010,CUST23587,2025-02-10,2,1,2025,1039045,26,40857,1,1,Brezza,LXI
SAL000839,VIN0000840,DLR006,CUST03654,2025-05-12,5,1,2025,840692,68,8082,0,0,Dzire,VXI
SAL000840,VIN0000841,DLR008,CUST24671,2025-12-09,12,1,2025,733532,36,32917,1,1,Brezza,ZXI
SAL000841,VIN0000842,DLR013,CUST14140,2025-10-18,10,1,2025,665050,81,44335,1,0,Alto,AGS
SAL000842,VIN0000843,DLR002,CUST15419,2025-07-21,7,1,2025,1124285,44,7770,1,0,Brezza,VXI
SAL000843,VIN0000844,DLR014,CUST11544,2025-01-05,1,1,2025,936170,58,19897,1,1,Baleno,VXI
SAL000844,VIN0000845,DLR016,CUST17762,2025-06-17,6,1,2025,1189371,69,23081,1,0,Alto,Alpha
SAL000845,VIN0000846,DLR028,CUST01536,2025-09-07,9,1,2025,846183,33,17419,0,0,Brezza,VXI
SAL000846,VIN0000847,DLR016,CUST20709,2025-11-14,11,1,2025,1168074,46,7556,1,0,Baleno,VXI
SAL000847,VIN0000848,DLR015,CUST02719,2025-09-02,9,1,2025,1256851,22,18213,1,0,Grand Vitara,AGS
SAL000848,VIN0000849,DLR013,CUST17415,2025-03-18,3,1,2025,535286,21,28440,1,1,Grand Vitara,Sigma
SAL000849,VIN0000850,DLR003,CUST15897,2025-09-21,9,1,2025,1422330,55,15825,1,0,Baleno,ZXI
SAL000850,VIN0000851,DLR029,CUST05970,2025-05-23,5,1,2025,1394253,38,36896,1,0,Baleno,MT
SAL000851,VIN0000852,DLR025,CUST13281,2025-04-27,4,1,2025,1480307,10,32030,1,1,Brezza,VXI
SAL000852,VIN0000853,DLR001,CUST06739,2025-02-03,2,1,2025,715376,30,13178,0,0,Brezza,AT
SAL000853,VIN0000854,DLR011,CUST08893,2025-10-14,10,1,2025,1283535,51,31460,1,0,Alto,LXI
SAL000854,VIN0000855,DLR029,CUST24817,2025-07-27,7,1,2025,1472542,52,34042,1,0,Swift,LXI
SAL000855,VIN0000856,DLR028,CUST11134,2025-07-18,7,1,2025,940699,81,7960,0,1,Alto,AT
SAL000856,VIN0000857,DLR028,CUST19333,2025-01-10,1,1,2025,885310,25,13612,0,0,Brezza,VXI
SAL000857,VIN0000858,DLR016,CUST06668,2025-12-21,12,1,2025,860434,88,24847,0,0,Alto,AGS
SAL000858,VIN0000859,DLR019,CUST00496,2025-03-26,3,1,2025,844941,39,27316,0,0,Swift,AGS
SAL000859,VIN0000860,DLR023,CUST20792,2025-06-25,6,1,2025,519961,35,30942,0,0,Ignis,Delta
SAL000860,VIN0000861,DLR011,CUST04468,2025-02-19,2,1,2025,874815,48,19535,1,0,Dzire,Alpha
SAL000861,VIN0000862,DLR007,CUST04137,2025-09-08,9,1,2025,863937,43,8474,0,0,Ignis,AGS
SAL000862,VIN0000863,DLR005,CUST09593,2025-08-19,8,1,2025,734992,57,43872,0,0,Baleno,AGS
SAL000863,VIN0000864,DLR010,CUST22221,2025-12-20,12,1,2025,1160033,33,36944,1,1,Ertiga,MT
SAL000864,VIN0000865,DLR008,CUST00022,2025-09-15,9,1,2025,890622,31,18482,1,0,Ertiga,Sigma
SAL000865,VIN0000866,DLR025,CUST18888,2025-05-02,5,1,2025,1294453,73,30214,0,0,Alto,Sigma
SAL000866,VIN0000867,DLR008,CUST20154,2025-10-05,10,1,2025,950716,24,13590,1,1,Ignis,Delta
SAL000867,VIN0000868,DLR006,CUST02521,2025-12-12,12,1,2025,521968,63,10682,1,1,Celerio,AGS
SAL000868,VIN0000869,DLR029,CUST05815,2025-06-26,6,1,2025,802005,18,10897,1,0,Brezza,AT
SAL000869,VIN0000870,DLR026,CUST05242,2025-12-26,12,1,2025,943270,22,41211,1,0,Dzire,AT
SAL000870,VIN0000871,DLR004,CUST24637,2025-08-02,8,1,2025,962325,23,21035,1,0,Swift,VXI
SAL000871,VIN0000872,DLR016,CUST11021,2025-09-08,9,1,2025,1244229,5,18557,1,0,Brezza,LXI
SAL000872,VIN0000873,DLR023,CUST04228,2025-08-03,8,1,2025,1109955,70,44443,0,0,Swift,ZXI
SAL000873,VIN0000874,DLR029,CUST09824,2025-08-27,8,1,2025,1445986,24,43692,0,1,Baleno,Sigma
SAL000874,VIN0000875,DLR002,CUST02706,2025-06-18,6,1,2025,1397785,34,10079,0,1,Baleno,Sigma
SAL000875,VIN0000876,DLR013,CUST02294,2025-05-20,5,1,2025,1026087,32,39997,1,0,Swift,Alpha
SAL000876,VIN0000877,DLR028,CUST19747,2025-02-14,2,1,2025,902607,26,29744,0,1,Ertiga,Delta
SAL000877,VIN0000878,DLR016,CUST02356,2025-04-13,4,1,2025,1356366,35,9605,1,0,Ertiga,VXI
SAL000878,VIN0000879,DLR020,CUST06766,2025-09-08,9,1,2025,564072,15,33551,0,0,Brezza,LXI
SAL000879,VIN0000880,DLR003,CUST01674,2025-06-20,6,1,2025,819155,27,17716,1,0,Swift,Alpha
SAL000880,VIN0000881,DLR026,CUST16461,2025-08-12,8,1,2025,542319,25,31371,1,1,Brezza,Alpha
SAL000881,VIN0000882,DLR027,CUST04859,2025-08-24,8,1,2025,857358,63,41884,1,0,Baleno,LXI
SAL000882,VIN0000883,DLR001,CUST24091,2025-08-08,8,1,2025,1476667,45,30028,0,1,Brezza,AGS
SAL000883,VIN0000884,DLR028,CUST12922,2025-10-12,10,1,2025,651841,62,38695,1,0,Baleno,AGS
SAL000884,VIN0000885,DLR012,CUST15378,2025-02-23,2,1,2025,1093557,14,14215,0,1,Brezza,ZXI
SAL000885,VIN0000886,DLR021,CUST06040,2025-06-22,6,1,2025,663874,26,11809,1,1,Ignis,Delta
SAL000886,VIN0000887,DLR012,CUST23041,2025-06-28,6,1,2025,828505,29,17661,1,0,Baleno,LXI
SAL000887,VIN0000888,DLR006,CUST18228,2025-12-17,12,1,2025,569269,53,9505,0,0,Ertiga,AGS
SAL000888,VIN0000889,DLR009,CUST07675,2025-03-18,3,1,2025,1048225,40,7005,1,1,Brezza,LXI
SAL000889,VIN0000890,DLR019,CUST03460,2025-09-13,9,1,2025,732697,62,22494,0,1,Baleno,Alpha
SAL000890,VIN0000891,DLR023,CUST24489,2025-10-21,10,1,2025,1090336,89,43846,0,0,Alto,Sigma
SAL000891,VIN0000892,DLR011,CUST14819,2025-12-03,12,1,2025,1311112,31,15617,1,1,Brezza,AGS
SAL000892,VIN0000893,DLR022,CUST06342,2025-03-13,3,1,2025,1263775,11,30103,0,0,Brezza,AT
SAL000893,VIN0000894,DLR006,CUST14835,2025-08-28,8,1,2025,950698,27,18200,0,0,Baleno,ZXI
SAL000894,VIN0000895,DLR024,CUST07719,2025-02-11,2,1,2025,1317787,43,37509,1,1,Baleno,VXI
SAL000895,VIN0000896,DLR024,CUST07901,2025-09-28,9,1,2025,1291334,21,23083,0,0,Baleno,MT
SAL000896,VIN0000897,DLR012,CUST04535,2025-07-12,7,1,2025,1076146,22,29524,1,0,Brezza,VXI
SAL000897,VIN0000898,DLR005,CUST14540,2025-06-23,6,1,2025,531151,21,18075,0,0,Swift,Delta
SAL000898,VIN0000899,DLR019,CUST02755,2025-08-17,8,1,2025,949747,32,31640,1,0,Swift,Alpha
SAL000899,VIN0000900,DLR017,CUST16999,2025-05-02,5,1,2025,1373245,48,6457,0,1,Ertiga,ZXI
SAL000900,VIN0000901,DLR002,CUST04561,2025-09-26,9,1,2025,706358,34,29080,1,0,Ertiga,AT
SAL000901,VIN0000902,DLR001,CUST22063,2025-02-20,2,1,2025,1473318,22,10803,0,1,Brezza,VXI
SAL000902,VIN0000903,DLR023,CUST23341,2025-07-21,7,1,2025,555667,67,10445,1,1,Dzire,AGS
SAL000903,VIN0000904,DLR005,CUST11904,2025-11-12,11,1,2025,1138213,41,20810,1,1,Baleno,ZXI
SAL000904,VIN0000905,DLR020,CUST11700,2025-04-07,4,1,2025,1325217,20,11549,1,1,Baleno,AGS
SAL000905,VIN0000906,DLR020,CUST23817,2025-04-13,4,1,2025,1182562,45,14870,1,0,Ignis,AGS
SAL000906,VIN0000907,DLR025,CUST04639,2025-08-28,8,1,2025,718325,34,38271,1,1,Dzire,Alpha
SAL000907,VIN0000908,DLR028,CUST23112,2025-09-03,9,1,2025,1454517,43,11121,1,1,Brezza,LXI
SAL000908,VIN0000909,DLR003,CUST09324,2025-07-28,7,1,2025,825644,15,11834,1,0,Brezza,VXI
SAL000909,VIN0000910,DLR010,CUST12429,2025-04-03,4,1,2025,1347346,39,33516,1,1,Swift,Alpha
SAL000910,VIN0000911,DLR026,CUST11624,2025-08-15,8,1,2025,662852,50,19023,1,0,Ertiga,VXI
SAL000911,VIN0000912,DLR028,CUST04029,2025-11-02,11,1,2025,888345,25,28526,0,1,Swift,Delta
SAL000912,VIN0000913,DLR006,CUST04584,2025-10-14,10,1,2025,620152,7,32748,0,0,Brezza,LXI
SAL000913,VIN0000914,DLR003,CUST19746,2025-02-16,2,1,2025,873419,35,32860,1,1,Baleno,MT
SAL000914,VIN0000915,DLR017,CUST08674,2025-09-08,9,1,2025,1443211,48,33030,1,0,Ertiga,AT
SAL000915,VIN0000916,DLR012,CUST03499,2025-03-03,3,1,2025,1209049,26,24395,1,0,Brezza,AGS
SAL000916,VIN0000917,DLR012,CUST03256,2025-05-04,5,1,2025,650551,45,10276,1,0,Brezza,Alpha
SAL000917,VIN0000918,DLR022,CUST07952,2025-03-04,3,1,2025,1378638,54,12072,1,0,Ertiga,LXI
SAL000918,VIN0000919,DLR030,CUST22547,2025-01-19,1,1,2025,906750,22,42868,1,1,Brezza,VXI
SAL000919,VIN0000920,DLR011,CUST01252,2025-02-17,2,1,2025,690640,26,28272,0,0,Baleno,VXI
SAL000920,VIN0000921,DLR020,CUST22134,2025-12-18,12,1,2025,506879,77,6408,1,0,Celerio,LXI
SAL000921,VIN0000922,DLR022,CUST21865,2025-07-21,7,1,2025,1032285,28,12649,1,1,Brezza,ZXI
SAL000922,VIN0000923,DLR027,CUST15680,2025-02-08,2,1,2025,1474457,41,27689,0,0,Baleno,AT
SAL000923,VIN0000924,DLR018,CUST11208,2025-02-26,2,1,2025,1283269,55,17728,1,0,Ertiga,Alpha
SAL000924,VIN0000925,DLR017,CUST20047,2025-02-15,2,1,2025,1196235,43,12858,1,1,Alto,LXI
SAL000925,VIN0000926,DLR006,CUST04125,2025-07-27,7,1,2025,543734,35,17230,0,0,Ertiga,VXI
SAL000926,VIN0000927,DLR011,CUST00700,2025-10-02,10,1,2025,530044,58,8504,0,0,Ertiga,Delta
SAL000927,VIN0000928,DLR020,CUST14954,2025-05-24,5,1,2025,607225,64,5329,1,0,Swift,Delta
SAL000928,VIN0000929,DLR012,CUST21982,2025-04-16,4,1,2025,1499404,42,18371,1,1,Ertiga,Alpha
SAL000929,VIN0000930,DLR008,CUST22757,2025-03-03,3,1,2025,649382,66,5235,1,0,Baleno,Alpha
SAL000930,VIN0000931,DLR029,CUST09843,2025-05-16,5,1,2025,1460359,51,21987,1,0,Ertiga,VXI
SAL000931,VIN0000932,DLR023,CUST04850,2025-10-05,10,1,2025,736351,24,30354,1,0,Brezza,Delta
SAL000932,VIN0000933,DLR030,CUST05735,2025-08-20,8,1,2025,715615,65,34365,1,0,Ignis,MT
SAL000933,VIN0000934,DLR025,CUST11352,2025-05-02,5,1,2025,1337322,58,38902,0,1,Baleno,VXI
SAL000934,VIN0000935,DLR026,CUST06956,2025-06-01,6,1,2025,1351281,55,21602,1,0,Ertiga,Sigma
SAL000935,VIN0000936,DLR019,CUST14263,2025-01-22,1,1,2025,797003,65,8962,0,0,Alto,Alpha
SAL000936,VIN0000937,DLR002,CUST19971,2025-08-19,8,1,2025,1171513,40,10408,0,1,Baleno,VXI
SAL000937,VIN0000938,DLR004,CUST00491,2025-04-19,4,1,2025,525140,59,20939,0,0,Swift,Sigma
SAL000938,VIN0000939,DLR026,CUST11138,2025-04-11,4,1,2025,511125,27,7936,1,0,Brezza,MT
SAL000939,VIN0000940,DLR030,CUST07916,2025-03-28,3,1,2025,582671,40,38091,0,0,Brezza,MT
SAL000940,VIN0000941,DLR008,CUST05636,2025-12-25,12,1,2025,1458321,43,26925,1,1,Ignis,MT
SAL000941,VIN0000942,DLR017,CUST22633,2025-01-28,1,1,2025,1417849,72,11978,1,0,Celerio,VXI
SAL000942,VIN0000943,DLR028,CUST09359,2025-04-04,4,1,2025,1443712,54,44518,1,1,Celerio,MT
SAL000943,VIN0000944,DLR018,CUST21103,2025-01-20,1,1,2025,1251180,29,20177,1,0,Baleno,VXI
SAL000944,VIN0000945,DLR009,CUST05177,2025-02-14,2,1,2025,1496486,48,43246,1,0,Celerio,VXI
SAL000945,VIN0000946,DLR010,CUST13894,2025-04-25,4,1,2025,1046581,19,12412,0,0,Brezza,VXI
SAL000946,VIN0000947,DLR015,CUST05462,2025-06-12,6,1,2025,677795,50,11287,1,0,Dzire,Sigma
SAL000947,VIN0000948,DLR022,CUST13653,2025-04-02,4,1,2025,757521,49,20174,0,0,Celerio,LXI
SAL000948,VIN0000949,DLR005,CUST23839,2025-06-17,6,1,2025,1112553,27,17875,0,1,Ertiga,Delta
SAL000949,VIN0000950,DLR026,CUST15087,2025-07-14,7,1,2025,1060118,65,28039,1,0,Ertiga,Delta
SAL000950,VIN0000951,DLR010,CUST13085,2025-01-26,1,1,2025,1372912,22,21639,1,1,Brezza,Sigma
SAL000951,VIN0000952,DLR019,CUST21140,2025-02-09,2,1,2025,1452958,63,5280,1,1,Alto,Delta
SAL000952,VIN0000953,DLR016,CUST13173,2025-04-17,4,1,2025,695544,37,27967,1,1,Ertiga,Delta
SAL000953,VIN0000954,DLR005,CUST17761,2025-07-28,7,1,2025,559729,89,8778,1,0,Alto,MT
SAL000954,VIN0000955,DLR013,CUST17229,2025-04-09,4,1,2025,1102390,58,34984,1,0,Swift,ZXI
SAL000955,VIN0000956,DLR002,CUST13346,2025-09-24,9,1,2025,557484,46,38121,1,1,Celerio,MT
SAL000956,VIN0000957,DLR001,CUST00174,2025-06-24,6,1,2025,912695,45,21541,0,1,Swift,MT
SAL000957,VIN0000958,DLR003,CUST12401,2025-11-12,11,1,2025,786371,32,22570,1,1,Ertiga,MT
SAL000958,VIN0000959,DLR023,CUST22526,2025-11-07,11,1,2025,917120,53,12010,1,0,Celerio,AGS
SAL000959,VIN0000960,DLR026,CUST01301,2025-06-11,6,1,2025,1120791,73,5107,1,0,Alto,AGS
SAL000960,VIN0000961,DLR024,CUST06700,2025-05-09,5,1,2025,899544,20,40133,0,0,Swift,ZXI
SAL000961,VIN0000962,DLR025,CUST18382,2025-01-25,1,1,2025,615978,5,20800,0,0,Grand Vitara,AT
SAL000962,VIN0000963,DLR015,CUST04137,2025-10-17,10,1,2025,1466278,34,37084,1,0,Ignis,Alpha
SAL000963,VIN0000964,DLR024,CUST11701,2025-09-02,9,1,2025,1113906,11,31740,0,1,Brezza,LXI
SAL000964,VIN0000965,DLR013,CUST05267,2025-09-25,9,1,2025,767678,45,8620,1,0,Brezza,MT
SAL000965,VIN0000966,DLR011,CUST19288,2025-01-09,1,1,2025,768457,42,14468,1,0,Brezza,ZXI
SAL000966,VIN0000967,DLR027,CUST09036,2025-11-26,11,1,2025,568296,68,23727,1,0,Baleno,LXI
SAL000967,VIN0000968,DLR026,CUST12646,2025-02-17,2,1,2025,827121,31,6486,1,0,Brezza,LXI
SAL000968,VIN0000969,DLR018,CUST08596,2025-04-28,4,1,2025,733974,36,33066,1,0,Ertiga,MT
SAL000969,VIN0000970,DLR017,CUST20684,2025-11-01,11,1,2025,1336970,59,19726,0,1,Ertiga,MT
SAL000970,VIN0000971,DLR025,CUST15681,2025-09-20,9,1,2025,787697,64,26901,1,1,Dzire,LXI
SAL000971,VIN0000972,DLR030,CUST19042,2025-06-08,6,1,2025,1058268,68,31339,1,1,Alto,Sigma
SAL000972,VIN0000973,DLR013,CUST00087,2025-07-21,7,1,2025,1208323,39,37310,1,0,Brezza,AGS
SAL000973,VIN0000974,DLR027,CUST20320,2025-10-13,10,1,2025,1043776,65,34406,1,1,Swift,Alpha
SAL000974,VIN0000975,DLR021,CUST16293,2025-06-11,6,1,2025,710391,50,24312,1,0,Ertiga,ZXI
SAL000975,VIN0000976,DLR014,CUST16804,2025-02-14,2,1,2025,860485,29,27032,0,0,Dzire,ZXI
SAL000976,VIN0000977,DLR024,CUST09356,2025-08-17,8,1,2025,577438,53,26890,1,0,Ertiga,MT
SAL000977,VIN0000978,DLR019,CUST16533,2025-10-13,10,1,2025,610868,23,31020,1,0,Brezza,MT
SAL000978,VIN0000979,DLR004,CUST00079,2025-04-11,4,1,2025,1264717,48,27817,1,0,Alto,ZXI
SAL000979,VIN0000980,DLR022,CUST19581,2025-05-11,5,1,2025,1489428,90,27271,1,0,Celerio,ZXI
SAL000980,VIN0000981,DLR016,CUST18125,2025-01-08,1,1,2025,562355,59,35622,1,0,Ertiga,AGS
SAL000981,VIN0000982,DLR017,CUST09830,2025-06-05,6,1,2025,1497763,41,42334,0,0,Brezza,AGS
SAL000982,VIN0000983,DLR009,CUST19912,2025-06-07,6,1,2025,644429,56,44292,1,1,Celerio,LXI
SAL000983,VIN0000984,DLR024,CUST09851,2025-09-04,9,1,2025,1070512,53,40310,1,0,Baleno,VXI
SAL000984,VIN0000985,DLR018,CUST03348,2025-01-22,1,1,2025,682466,43,43015,1,0,Brezza,AGS
SAL000985,VIN0000986,DLR013,CUST13844,2025-05-07,5,1,2025,788784,28,9119,1,0,Ertiga,LXI
SAL000986,VIN0000987,DLR007,CUST14448,2025-04-18,4,1,2025,1140923,81,11283,1,1,Celerio,AGS
SAL000987,VIN0000988,DLR004,CUST05165,2025-02-09,2,1,2025,570525,25,8518,1,0,Swift,MT
SAL000988,VIN0000989,DLR015,CUST24741,2025-01-22,1,1,2025,1376316,50,6809,0,0,Swift,Sigma
SAL000989,VIN0000990,DLR030,CUST22397,2025-10-13,10,1,2025,809547,24,34444,0,0,Ertiga,MT
SAL000990,VIN0000991,DLR030,CUST11861,2025-03-17,3,1,2025,1252914,23,6226,0,0,Ertiga,AGS
SAL000991,VIN0000992,DLR007,CUST12192,2025-03-10,3,1,2025,1498093,52,34614,0,0,Dzire,AT
SAL000992,VIN0000993,DLR013,CUST00740,2025-06-25,6,1,2025,650676,11,16389,1,0,Brezza,VXI
SAL000993,VIN0000994,DLR002,CUST23639,2025-04-27,4,1,2025,1318224,22,24866,1,0,Brezza,Sigma
SAL000994,VIN0000995,DLR025,CUST23521,2025-12-22,12,1,2025,956140,25,20143,1,0,Baleno,LXI
SAL000995,VIN0000996,DLR009,CUST16161,2025-05-25,5,1,2025,1488067,66,39534,0,0,Baleno,MT
SAL000996,VIN0000997,DLR015,CUST19261,2025-11-14,11,1,2025,1237038,58,28429,0,0,Dzire,AGS
SAL000997,VIN0000998,DLR010,CUST17389,2025-03-21,3,1,2025,705846,50,13550,1,0,Celerio,Alpha
SAL000998,VIN0000999,DLR026,CUST11172,2025-12-06,12,1,2025,1366389,21,36545,1,0,Dzire,AT
SAL000999,VIN0001000,DLR016,CUST17251,2025-10-26,10,1,2025,1192537,24,36271,1,0,Swift,Delta
SAL001000,VIN0001001,DLR025,CUST16736,2025-06-11,6,1,2025,686098,43,10555,0,0,Grand Vitara,Alpha
SAL001001,VIN0001002,DLR010,CUST22800,2025-06-06,6,1,2025,543022,55,5967,1,0,Swift,ZXI
SAL001002,VIN0001003,DLR003,CUST22687,2025-05-05,5,1,2025,994929,25,31791,1,1,Swift,AGS
SAL001003,VIN0001004,DLR010,CUST13263,2025-01-11,1,1,2025,641058,73,41151,1,0,Alto,Alpha
SAL001004,VIN0001005,DLR022,CUST01426,2025-02-04,2,1,2025,809096,45,43086,0,0,Swift,Alpha
SAL001005,VIN0001006,DLR009,CUST01619,2025-06-23,6,1,2025,1475036,41,25355,1,0,Swift,AGS
SAL001006,VIN0001007,DLR007,CUST21815,2025-04-23,4,1,2025,849519,37,42967,1,0,Swift,AT
SAL001007,VIN0001008,DLR022,CUST00058,2025-03-07,3,1,2025,1082020,70,7236,0,0,Swift,AGS
SAL001008,VIN0001009,DLR004,CUST24217,2025-12-07,12,1,2025,758353,37,23630,0,0,Baleno,MT
SAL001009,VIN0001010,DLR022,CUST22234,2025-04-09,4,1,2025,986897,42,37338,1,1,Baleno,Alpha
SAL001010,VIN0001011,DLR010,CUST20057,2025-11-24,11,1,2025,925705,35,40056,1,1,Ignis,AGS
SAL001011,VIN0001012,DLR004,CUST19564,2025-12-03,12,1,2025,1379861,42,24211,1,1,Ertiga,LXI
SAL001012,VIN0001013,DLR019,CUST22137,2025-11-20,11,1,2025,817570,66,14471,0,1,Ignis,Alpha
SAL001013,VIN0001014,DLR017,CUST23872,2025-02-16,2,1,2025,1086514,50,44185,1,0,Ignis,LXI
SAL001014,VIN0001015,DLR017,CUST02107,2025-03-12,3,1,2025,715799,84,21276,0,0,Alto,MT
SAL001015,VIN0001016,DLR014,CUST08499,2025-08-14,8,1,2025,822349,65,36252,0,0,Dzire,Sigma
SAL001016,VIN0001017,DLR015,CUST20321,2025-03-18,3,1,2025,863270,83,40803,1,0,Celerio,Sigma
SAL001017,VIN0001018,DLR023,CUST07603,2025-06-26,6,1,2025,754062,51,18700,1,0,Alto,ZXI
SAL001018,VIN0001019,DLR013,CUST08303,2025-05-11,5,1,2025,1428658,19,8482,1,0,Brezza,LXI
SAL001019,VIN0001020,DLR030,CUST14063,2025-06-23,6,1,2025,1478144,43,43116,1,1,Celerio,AT
SAL001020,VIN0001021,DLR010,CUST20008,2025-07-07,7,1,2025,1248587,32,12347,1,0,Baleno,Alpha
SAL001021,VIN0001022,DLR023,CUST04231,2025-04-15,4,1,2025,733524,19,40299,1,0,Brezza,Sigma
SAL001022,VIN0001023,DLR008,CUST05968,2025-02-08,2,1,2025,933851,42,26682,1,0,Swift,Sigma
SAL001023,VIN0001024,DLR008,CUST23893,2025-08-10,8,1,2025,1169980,68,18396,1,1,Ertiga,Alpha
SAL001024,VIN0001025,DLR019,CUST12128,2025-12-02,12,1,2025,1249415,37,36168,0,0,Brezza,Delta
SAL001025,VIN0001026,DLR001,CUST12561,2025-01-14,1,1,2025,809450,46,23136,1,0,Ertiga,AGS
SAL001026,VIN0001027,DLR027,CUST23523,2025-09-04,9,1,2025,958731,65,13030,1,0,Celerio,VXI
SAL001027,VIN0001028,DLR019,CUST17972,2025-05-12,5,1,2025,609861,22,11495,0,0,Swift,AT
SAL001028,VIN0001029,DLR019,CUST16895,2025-07-05,7,1,2025,1005350,64,41991,1,0,Swift,ZXI
SAL001029,VIN0001030,DLR020,CUST15315,2025-05-01,5,1,2025,1279621,32,20581,0,1,Ertiga,AT
SAL001030,VIN0001031,DLR021,CUST15088,2025-03-20,3,1,2025,681022,58,16018,1,0,Baleno,AGS
SAL001031,VIN0001032,DLR019,CUST18459,2025-04-06,4,1,2025,640988,40,7793,1,1,Swift,LXI
SAL001032,VIN0001033,DLR014,CUST08491,2025-02-04,2,1,2025,505063,70,37318,0,0,Ertiga,ZXI
SAL001033,VIN0001034,DLR005,CUST19290,2025-03-20,3,1,2025,567452,52,12572,1,0,Alto,AGS
SAL001034,VIN0001035,DLR005,CUST21531,2025-07-22,7,1,2025,816202,58,39271,0,1,Celerio,AGS
SAL001035,VIN0001036,DLR014,CUST00163,2025-08-04,8,1,2025,1148551,40,8948,1,0,Baleno,AT
SAL001036,VIN0001037,DLR024,CUST08590,2025-02-26,2,1,2025,1320932,56,25608,1,0,Swift,AT
SAL001037,VIN0001038,DLR018,CUST22193,2025-02-04,2,1,2025,1378088,33,41253,1,1,Ignis,ZXI
SAL001038,VIN0001039,DLR011,CUST20865,2025-08-28,8,1,2025,828892,69,29466,1,0,Swift,Sigma
