Demand_ID,Date,Year,Month,Day,Day_of_Week,Week_of_Year,Dealer_ID,Dealer_Name,Zone,Warehouse_ID,Part_Number,Description,Inventory_Level,Category_Group,Unit_Of_Measurement,Vehicle_Model,Variant_ID,Fuel_Type,Promotion_Flag,Recall_Flag,New_Vehicle_Flag,Demand_Qty,On_Hand_Qty,Reorder_Point,Min_Order_Qty,SOQ_Suggested_Qty,Manager_Modified_Qty,Fulfillment_Status,Unit_Price,Sales_Value,Stockout_Flag
DMD02751,2025-04-20,2025,4,20,6,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0044,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,13,65,24,5,10,10,Fulfilled,6500,6500,0
DMD02752,2025-10-19,2025,10,19,6,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0079,MGP Thermostat Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,1,80,34,5,10,10,Fulfilled,1200,2400,0
DMD02753,2025-12-24,2025,12,24,2,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0070,MGP Shock Absorber Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,12,57,17,5,10,10,Fulfilled,2800,11200,0
DMD02754,2025-05-05,2025,5,5,0,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0083,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,47,22,5,10,10,Fulfilled,6500,13000,0
DMD02755,2025-09-01,2025,9,1,0,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0095,MGP Radiator Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,15,43,38,5,10,10,Fulfilled,6500,6500,0
DMD02756,2025-06-18,2025,6,18,2,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0056,MGP Alternator Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,10,40,11,5,10,10,Fulfilled,5600,22400,0
DMD02757,2025-12-05,2025,12,5,4,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0015,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,21,36,5,10,10,Fulfilled,1500,4500,1
DMD02758,2025-07-13,2025,7,13,6,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0041,MGP Spark Plug Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,7,81,34,5,10,10,Fulfilled,250,1000,0
DMD02759,2025-09-22,2025,9,22,0,1,DLR_007,Kalyani Motors,South,WH001,PRT_0091,MGP Spark Plug Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,5,62,23,5,10,10,Fulfilled,250,500,0
DMD02760,2025-04-28,2025,4,28,0,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0023,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,6,24,28,5,10,10,Fulfilled,550,550,1
DMD02761,2025-08-20,2025,8,20,2,1,DLR_002,Vitesse Motors,West,WH001,PRT_0030,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,81,46,5,10,10,Fulfilled,5600,5600,0
DMD02762,2025-09-15,2025,9,15,0,1,DLR_010,Machino Techno,East,WH001,PRT_0083,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,2,54,23,5,10,10,Fulfilled,6500,6500,0
DMD02763,2025-04-11,2025,4,11,4,1,DLR_006,Bimal Auto,South,WH001,PRT_0030,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,7,93,46,5,10,10,Fulfilled,5600,22400,0
DMD02764,2025-12-24,2025,12,24,2,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0061,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,6,15,10,5,10,10,Fulfilled,1200,6000,0
DMD02765,2025-11-20,2025,11,20,3,1,DLR_005,Sai Service,West,WH001,PRT_0076,MGP Fuel Pump Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,20,19,5,10,10,Fulfilled,4200,8400,0
DMD02766,2025-01-24,2025,1,24,4,1,DLR_007,Kalyani Motors,South,WH001,PRT_0057,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,1,57,40,5,10,10,Fulfilled,5600,28000,0
DMD02767,2025-01-24,2025,1,24,4,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0042,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,66,28,5,10,10,Fulfilled,1200,1200,0
DMD02768,2025-03-18,2025,3,18,1,1,DLR_008,Mandovi Motors,South,WH001,PRT_0078,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,73,36,5,10,10,Fulfilled,600,1800,0
DMD02769,2025-09-27,2025,9,27,5,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0031,MGP Battery Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,8,72,37,5,10,10,Fulfilled,4500,4500,0
DMD02770,2025-01-23,2025,1,23,3,1,DLR_008,Mandovi Motors,South,WH001,PRT_0071,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,7,23,5,10,10,Fulfilled,6500,13000,1
DMD02771,2025-07-24,2025,7,24,3,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0031,MGP Battery Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,13,66,22,5,10,10,Fulfilled,4500,4500,0
DMD02772,2025-01-10,2025,1,10,4,1,DLR_010,Machino Techno,East,WH001,PRT_0093,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,20,40,36,5,10,10,Fulfilled,4200,12600,0
DMD02773,2025-07-03,2025,7,3,3,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0047,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,64,30,5,10,10,Fulfilled,550,2750,0
DMD02774,2025-02-01,2025,2,1,5,1,DLR_004,Varun Motors,South,WH001,PRT_0083,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,87,49,5,10,10,Fulfilled,6500,13000,0
DMD02775,2025-03-06,2025,3,6,3,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0075,MGP Battery Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,20,61,14,5,10,10,Fulfilled,4500,18000,0
DMD02776,2025-10-23,2025,10,23,3,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0065,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,17,76,31,5,10,10,Fulfilled,5600,28000,0
DMD02777,2025-11-05,2025,11,5,2,1,DLR_007,Kalyani Motors,South,WH001,PRT_0083,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,10,12,5,10,10,Fulfilled,6500,32500,1
DMD02778,2025-12-03,2025,12,3,2,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0067,MGP Wiper Blades Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,8,50,40,5,10,10,Fulfilled,600,1200,0
DMD02779,2025-11-28,2025,11,28,4,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0019,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,15,60,41,5,10,10,Fulfilled,600,3000,0
DMD02780,2025-02-20,2025,2,20,3,1,DLR_008,Mandovi Motors,South,WH001,PRT_0005,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,4,46,29,5,10,10,Fulfilled,5600,5600,0
DMD02781,2025-04-10,2025,4,10,3,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0069,MGP Shock Absorber Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,43,27,5,10,10,Fulfilled,2800,8400,0
DMD02782,2025-05-05,2025,5,5,0,1,DLR_008,Mandovi Motors,South,WH001,PRT_0063,MGP Radiator Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,16,34,29,5,10,10,Fulfilled,6500,32500,0
DMD02783,2025-05-16,2025,5,16,4,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0071,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,7,21,12,5,10,10,Fulfilled,6500,32500,0
DMD02784,2025-11-21,2025,11,21,4,1,DLR_005,Sai Service,West,WH001,PRT_0065,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,51,13,5,10,10,Fulfilled,5600,16800,0
DMD02785,2025-10-28,2025,10,28,1,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0009,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,8,20,28,5,10,10,Fulfilled,4200,21000,1
DMD02786,2025-10-23,2025,10,23,3,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0099,MGP Clutch Plate Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,44,25,5,10,10,Fulfilled,3200,3200,0
DMD02787,2025-03-28,2025,3,28,4,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0096,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,11,34,32,5,10,10,Fulfilled,6500,32500,0
DMD02788,2025-04-04,2025,4,4,4,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0050,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,10,34,5,10,10,Fulfilled,5600,28000,1
DMD02789,2025-02-18,2025,2,18,1,1,DLR_010,Machino Techno,East,WH001,PRT_0037,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,89,39,5,10,10,Fulfilled,600,3000,0
DMD02790,2025-02-23,2025,2,23,6,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0054,MGP Wiper Blades Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,18,77,37,5,10,10,Fulfilled,600,2400,0
DMD02791,2025-10-14,2025,10,14,1,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0024,MGP Headlight Bulb Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,30,11,5,10,10,Fulfilled,850,4250,0
DMD02792,2025-12-18,2025,12,18,3,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0047,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,10,18,13,5,10,10,Fulfilled,550,550,0
DMD02793,2025-01-17,2025,1,17,4,1,DLR_002,Vitesse Motors,West,WH001,PRT_0093,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,19,41,19,5,10,10,Fulfilled,4200,8400,0
DMD02794,2025-07-12,2025,7,12,5,1,DLR_007,Kalyani Motors,South,WH001,PRT_0007,MGP Clutch Plate Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,26,40,5,10,10,Fulfilled,3200,6400,1
DMD02795,2025-02-11,2025,2,11,1,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0042,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,1,74,42,5,10,10,Fulfilled,1200,1200,0
DMD02796,2025-07-01,2025,7,1,1,1,DLR_010,Machino Techno,East,WH001,PRT_0078,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,53,27,5,10,10,Fulfilled,600,600,0
DMD02797,2025-09-10,2025,9,10,2,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0006,MGP Battery Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,11,94,47,5,10,10,Fulfilled,4500,4500,0
DMD02798,2025-01-09,2025,1,9,3,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0096,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,61,13,5,10,10,Fulfilled,6500,26000,0
DMD02799,2025-09-27,2025,9,27,5,1,DLR_007,Kalyani Motors,South,WH001,PRT_0003,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,72,44,5,10,10,Fulfilled,600,1200,0
DMD02800,2025-03-06,2025,3,6,3,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0029,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,59,43,5,10,10,Fulfilled,1200,1200,0
DMD02801,2025-11-07,2025,11,7,4,1,DLR_008,Mandovi Motors,South,WH001,PRT_0030,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,24,13,5,10,10,Fulfilled,5600,5600,0
DMD02802,2025-12-16,2025,12,16,1,1,DLR_007,Kalyani Motors,South,WH001,PRT_0062,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,7,7,19,5,10,10,Fulfilled,450,1350,1
DMD02803,2025-04-11,2025,4,11,4,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0018,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,6,38,11,5,10,10,Fulfilled,4200,16800,0
DMD02804,2025-02-24,2025,2,24,0,1,DLR_010,Machino Techno,East,WH001,PRT_0086,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,2,63,33,5,10,10,Fulfilled,850,4250,0
DMD02805,2025-04-06,2025,4,6,6,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0068,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,37,35,5,10,10,Fulfilled,600,600,0
DMD02806,2025-05-08,2025,5,8,3,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0013,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,10,41,27,5,10,10,Fulfilled,320,1600,0
DMD02807,2025-12-25,2025,12,25,3,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0015,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,78,42,5,10,10,Fulfilled,1500,4500,0
DMD02808,2025-11-11,2025,11,11,1,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0045,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,69,28,5,10,10,Fulfilled,5600,16800,0
DMD02809,2025-04-08,2025,4,8,1,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0030,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,2,3,11,5,10,10,Fulfilled,5600,16800,1
DMD02810,2025-02-17,2025,2,17,0,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0100,MGP Thermostat Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,8,64,42,5,10,10,Fulfilled,1200,3600,0
DMD02811,2025-03-20,2025,3,20,3,1,DLR_001,Competent Automobiles,North,WH001,PRT_0056,MGP Alternator Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,2,86,44,5,10,10,Fulfilled,5600,28000,0
DMD02812,2025-05-20,2025,5,20,1,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0077,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,41,46,5,10,10,Fulfilled,600,1200,1
DMD02813,2025-04-07,2025,4,7,0,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0026,MGP Brake Pads Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,17,13,49,5,10,10,Fulfilled,1850,7400,1
DMD02814,2025-06-13,2025,6,13,4,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0046,MGP Oil Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,73,31,5,10,10,Fulfilled,320,640,0
DMD02815,2025-01-21,2025,1,21,1,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0018,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,45,33,5,10,10,Fulfilled,4200,12600,0
DMD02816,2025-11-22,2025,11,22,5,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0064,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,20,47,19,5,10,10,Fulfilled,850,2550,0
DMD02817,2025-03-25,2025,3,25,1,1,DLR_003,Popular Maruti,South,WH001,PRT_0028,MGP Oil Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,3,55,35,5,10,10,Fulfilled,320,1600,0
DMD02818,2025-06-20,2025,6,20,4,1,DLR_007,Kalyani Motors,South,WH001,PRT_0088,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,6,7,37,5,10,10,Fulfilled,320,320,1
DMD02819,2025-05-02,2025,5,2,4,1,DLR_004,Varun Motors,South,WH001,PRT_0094,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,8,79,47,5,10,10,Fulfilled,1200,3600,0
DMD02820,2025-08-27,2025,8,27,2,1,DLR_001,Competent Automobiles,North,WH001,PRT_0001,MGP Spark Plug Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,57,14,5,10,10,Fulfilled,250,250,0
DMD02821,2025-01-18,2025,1,18,5,1,DLR_004,Varun Motors,South,WH001,PRT_0095,MGP Radiator Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,73,24,5,10,10,Fulfilled,6500,26000,0
DMD02822,2025-05-27,2025,5,27,1,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0031,MGP Battery Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,7,73,46,5,10,10,Fulfilled,4500,9000,0
DMD02823,2025-06-08,2025,6,8,6,1,DLR_004,Varun Motors,South,WH001,PRT_0048,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,15,64,25,5,10,10,Fulfilled,550,1650,0
DMD02824,2025-08-11,2025,8,11,0,1,DLR_007,Kalyani Motors,South,WH001,PRT_0014,MGP Alternator Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,4,68,44,5,10,10,Fulfilled,5600,11200,0
DMD02825,2025-03-09,2025,3,9,6,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0085,MGP Cabin Air Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,5,15,13,5,10,10,Fulfilled,550,1650,0
DMD02826,2025-08-27,2025,8,27,2,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0026,MGP Brake Pads Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,49,44,5,10,10,Fulfilled,1850,3700,0
DMD02827,2025-11-02,2025,11,2,6,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0005,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,9,75,45,5,10,10,Fulfilled,5600,5600,0
DMD02828,2025-10-16,2025,10,16,3,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0068,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,17,86,41,5,10,10,Fulfilled,600,1800,0
DMD02829,2025-04-12,2025,4,12,5,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0018,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,2,43,45,5,10,10,Fulfilled,4200,8400,1
DMD02830,2025-05-06,2025,5,6,1,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0056,MGP Alternator Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,5,66,29,5,10,10,Fulfilled,5600,28000,0
DMD02831,2025-05-03,2025,5,3,5,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0066,MGP Headlight Bulb Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,9,69,24,5,10,10,Fulfilled,850,2550,0
DMD02832,2025-11-19,2025,11,19,2,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0060,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,82,41,5,10,10,Fulfilled,320,1280,0
DMD02833,2025-04-20,2025,4,20,6,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0096,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,12,19,19,5,10,10,Fulfilled,6500,19500,0
DMD02834,2025-06-24,2025,6,24,1,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0011,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,60,10,5,10,10,Fulfilled,450,1350,0
DMD02835,2025-04-24,2025,4,24,3,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0092,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,8,28,10,5,10,10,Fulfilled,320,960,0
DMD02836,2025-09-04,2025,9,4,3,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0035,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,17,81,46,5,10,10,Fulfilled,4200,8400,0
DMD02837,2025-09-16,2025,9,16,1,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0050,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,16,39,24,5,10,10,Fulfilled,5600,11200,0
DMD02838,2025-11-01,2025,11,1,5,1,DLR_004,Varun Motors,South,WH001,PRT_0034,MGP Shock Absorber Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,1,25,11,5,10,10,Fulfilled,2800,2800,0
DMD02839,2025-11-26,2025,11,26,2,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0014,MGP Alternator Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,5,48,5,10,10,Fulfilled,5600,5600,1
DMD02840,2025-01-16,2025,1,16,3,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0039,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,18,75,46,5,10,10,Fulfilled,5600,22400,0
DMD02841,2025-07-07,2025,7,7,0,1,DLR_006,Bimal Auto,South,WH001,PRT_0010,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,76,29,5,10,10,Fulfilled,1500,3000,0
DMD02842,2025-04-10,2025,4,10,3,1,DLR_002,Vitesse Motors,West,WH001,PRT_0043,MGP Spark Plug Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,11,80,50,5,10,10,Fulfilled,250,750,0
DMD02843,2025-03-08,2025,3,8,5,1,DLR_001,Competent Automobiles,North,WH001,PRT_0066,MGP Headlight Bulb Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,18,83,43,5,10,10,Fulfilled,850,4250,0
DMD02844,2025-02-08,2025,2,8,5,1,DLR_004,Varun Motors,South,WH001,PRT_0051,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,52,15,5,10,10,Fulfilled,450,2250,0
DMD02845,2025-01-16,2025,1,16,3,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0099,MGP Clutch Plate Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,50,19,5,10,10,Fulfilled,3200,9600,0
DMD02846,2025-06-11,2025,6,11,2,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0029,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,14,63,44,5,10,10,Fulfilled,1200,6000,0
DMD02847,2025-04-25,2025,4,25,4,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0054,MGP Wiper Blades Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,6,72,44,5,10,10,Fulfilled,600,600,0
DMD02848,2025-04-17,2025,4,17,3,1,DLR_007,Kalyani Motors,South,WH001,PRT_0022,MGP Clutch Plate Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,67,19,5,10,10,Fulfilled,3200,12800,0
DMD02849,2025-10-09,2025,10,9,3,1,DLR_002,Vitesse Motors,West,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,10,48,18,5,10,10,Fulfilled,550,550,0
DMD02850,2025-06-11,2025,6,11,2,1,DLR_006,Bimal Auto,South,WH001,PRT_0049,MGP Spark Plug Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,9,60,49,5,10,10,Fulfilled,250,750,0
DMD02851,2025-03-08,2025,3,8,5,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0007,MGP Clutch Plate Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,1,32,25,5,10,10,Fulfilled,3200,16000,0
DMD02852,2025-06-21,2025,6,21,5,1,DLR_004,Varun Motors,South,WH001,PRT_0065,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,1,90,44,5,10,10,Fulfilled,5600,16800,0
DMD02853,2025-02-09,2025,2,9,6,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0088,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,6,76,43,5,10,10,Fulfilled,320,1280,0
DMD02854,2025-11-25,2025,11,25,1,1,DLR_008,Mandovi Motors,South,WH001,PRT_0063,MGP Radiator Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,19,49,47,5,10,10,Fulfilled,6500,32500,0
DMD02855,2025-05-16,2025,5,16,4,1,DLR_009,Chowgule Industries,West,WH001,PRT_0085,MGP Cabin Air Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,3,85,44,5,10,10,Fulfilled,550,1100,0
DMD02856,2025-05-25,2025,5,25,6,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0019,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,10,2,19,5,10,10,Fulfilled,600,2400,1
DMD02857,2025-04-12,2025,4,12,5,1,DLR_004,Varun Motors,South,WH001,PRT_0030,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,8,72,22,5,10,10,Fulfilled,5600,22400,0
DMD02858,2025-06-11,2025,6,11,2,1,DLR_002,Vitesse Motors,West,WH001,PRT_0022,MGP Clutch Plate Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,47,35,5,10,10,Fulfilled,3200,16000,0
DMD02859,2025-02-28,2025,2,28,4,1,DLR_004,Varun Motors,South,WH001,PRT_0034,MGP Shock Absorber Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,15,61,32,5,10,10,Fulfilled,2800,2800,0
