Date,Dealer_ID,Inventory_Level,Total_Demand_Qty,Avg_Unit_Price,Total_Sales_Value,Stockout_Count
2025-03-27,DLR_029,Standard,89,1200,106800,1
2025-03-27,DLR_030,Standard,109,1200,130800,2
2025-03-28,DLR_001,Standard,59,1200,70800,1
2025-03-28,DLR_002,Standard,150,1200,180000,0
2025-03-28,DLR_003,Standard,177,1200,212400,0
2025-03-28,DLR_004,Standard,102,1200,122400,3
2025-03-28,DLR_005,Standard,115,1200,138000,3
2025-03-28,DLR_006,Standard,77,1200,92400,1
2025-03-28,DLR_007,Standard,164,1200,196800,3
2025-03-28,DLR_008,Standard,27,1200,32400,0
2025-03-28,DLR_009,Standard,53,1200,63600,3
2025-03-28,DLR_010,Standard,31,1200,37200,2
2025-03-28,DLR_011,Standard,203,1200,243600,3
2025-03-28,DLR_012,Standard,75,1200,90000,2
2025-03-28,DLR_013,Standard,141,1200,169200,0
2025-03-28,DLR_014,Standard,88,1200,105600,0
2025-03-28,DLR_015,Standard,36,1200,43200,2
2025-03-28,DLR_016,Standard,124,1200,148800,3
2025-03-28,DLR_017,Standard,93,1200,111600,3
2025-03-28,DLR_018,Standard,33,1200,39600,3
2025-03-28,DLR_019,Standard,77,1200,92400,2
2025-03-28,DLR_020,Standard,110,1200,132000,0
2025-03-28,DLR_021,Standard,70,1200,84000,3
2025-03-28,DLR_022,Standard,220,1200,264000,2
2025-03-28,DLR_023,Standard,142,1200,170400,0
2025-03-28,DLR_024,Standard,213,1200,255600,1
2025-03-28,DLR_025,Standard,72,1200,86400,2
2025-03-28,DLR_026,Standard,156,1200,187200,2
2025-03-28,DLR_027,Standard,214,1200,256800,0
2025-03-28,DLR_028,Standard,107,1200,128400,2
2025-03-28,DLR_029,Standard,130,1200,156000,3
2025-03-28,DLR_030,Standard,150,1200,180000,2
2025-03-29,DLR_001,Standard,44,1200,52800,2
2025-03-29,DLR_002,Standard,202,1200,242400,1
2025-03-29,DLR_003,Standard,137,1200,164400,2
2025-03-29,DLR_004,Standard,104,1200,124800,2
2025-03-29,DLR_005,Standard,108,1200,129600,2
2025-03-29,DLR_006,Standard,92,1200,110400,0
2025-03-29,DLR_007,Standard,152,1200,182400,3
2025-03-29,DLR_008,Standard,208,1200,249600,3
2025-03-29,DLR_009,Standard,41,1200,49200,1
2025-03-29,DLR_010,Standard,56,1200,67200,2
2025-03-29,DLR_011,Standard,159,1200,190800,2
2025-03-29,DLR_012,Standard,41,1200,49200,3
2025-03-29,DLR_013,Standard,176,1200,211200,1
2025-03-29,DLR_014,Standard,205,1200,246000,1
2025-03-29,DLR_015,Standard,90,1200,108000,2
2025-03-29,DLR_016,Standard,225,1200,270000,3
2025-03-29,DLR_017,Standard,213,1200,255600,1
2025-03-29,DLR_018,Standard,112,1200,134400,3
2025-03-29,DLR_019,Standard,91,1200,109200,1
2025-03-29,DLR_020,Standard,228,1200,273600,2
2025-03-29,DLR_021,Standard,153,1200,183600,2
2025-03-29,DLR_022,Standard,117,1200,140400,2
2025-03-29,DLR_023,Standard,62,1200,74400,0
2025-03-29,DLR_024,Standard,97,1200,116400,0
2025-03-29,DLR_025,Standard,130,1200,156000,1
2025-03-29,DLR_026,Standard,50,1200,60000,3
2025-03-29,DLR_027,Standard,225,1200,270000,2
2025-03-29,DLR_028,Standard,221,1200,265200,3
2025-03-29,DLR_029,Standard,184,1200,220800,1
2025-03-29,DLR_030,Standard,129,1200,154800,0
2025-03-30,DLR_001,Standard,138,1200,165600,2
2025-03-30,DLR_002,Standard,104,1200,124800,3
2025-03-30,DLR_003,Standard,225,1200,270000,1
2025-03-30,DLR_004,Standard,214,1200,256800,2
2025-03-30,DLR_005,Standard,140,1200,168000,2
2025-03-30,DLR_006,Standard,40,1200,48000,1
2025-03-30,DLR_007,Standard,54,1200,64800,2
2025-03-30,DLR_008,Standard,218,1200,261600,2
2025-03-30,DLR_009,Standard,98,1200,117600,1
2025-03-30,DLR_010,Standard,64,1200,76800,2
2025-03-30,DLR_011,Standard,80,1200,96000,1
2025-03-30,DLR_012,Standard,137,1200,164400,3
2025-03-30,DLR_013,Standard,34,1200,40800,3
2025-03-30,DLR_014,Standard,100,1200,120000,1
2025-03-30,DLR_015,Standard,220,1200,264000,0
2025-03-30,DLR_016,Standard,165,1200,198000,3
2025-03-30,DLR_017,Standard,104,1200,124800,3
2025-03-30,DLR_018,Standard,83,1200,99600,0
2025-03-30,DLR_019,Standard,221,1200,265200,2
2025-03-30,DLR_020,Standard,87,1200,104400,1
2025-03-30,DLR_021,Standard,165,1200,198000,2
2025-03-30,DLR_022,Standard,113,1200,135600,3
2025-03-30,DLR_023,Standard,183,1200,219600,2
2025-03-30,DLR_024,Standard,59,1200,70800,1
2025-03-30,DLR_025,Standard,218,1200,261600,1
2025-03-30,DLR_026,Standard,21,1200,25200,3
2025-03-30,DLR_027,Standard,212,1200,254400,2
2025-03-30,DLR_028,Standard,91,1200,109200,0
2025-03-30,DLR_029,Standard,184,1200,220800,3
2025-03-30,DLR_030,Standard,101,1200,121200,3
2025-03-31,DLR_001,Standard,196,1200,235200,1
2025-03-31,DLR_002,Standard,85,1200,102000,1
2025-03-31,DLR_003,Standard,19,1200,22800,0
2025-03-31,DLR_004,Standard,174,1200,208800,3
2025-03-31,DLR_005,Standard,209,1200,250800,3
2025-03-31,DLR_006,Standard,48,1200,57600,1
2025-03-31,DLR_007,Standard,96,1200,115200,1
2025-03-31,DLR_008,Standard,145,1200,174000,0
2025-03-31,DLR_009,Standard,184,1200,220800,0
2025-03-31,DLR_010,Standard,142,1200,170400,2
2025-03-31,DLR_011,Standard,105,1200,126000,2
2025-03-31,DLR_012,Standard,199,1200,238800,2
2025-03-31,DLR_013,Standard,184,1200,220800,3
2025-03-31,DLR_014,Standard,78,1200,93600,0
2025-03-31,DLR_015,Standard,64,1200,76800,2
2025-03-31,DLR_016,Standard,67,1200,80400,1
2025-03-31,DLR_017,Standard,93,1200,111600,1
2025-03-31,DLR_018,Standard,84,1200,100800,0
2025-03-31,DLR_019,Standard,206,1200,247200,0
2025-03-31,DLR_020,Standard,216,1200,259200,1
2025-03-31,DLR_021,Standard,66,1200,79200,2
2025-03-31,DLR_022,Standard,238,1200,285600,3
2025-03-31,DLR_023,Standard,121,1200,145200,1
2025-03-31,DLR_024,Standard,73,1200,87600,1
2025-03-31,DLR_025,Standard,175,1200,210000,3
2025-03-31,DLR_026,Standard,175,1200,210000,0
2025-03-31,DLR_027,Standard,110,1200,132000,0
2025-03-31,DLR_028,Standard,133,1200,159600,2
2025-03-31,DLR_029,Standard,63,1200,75600,2
2025-03-31,DLR_030,Standard,184,1200,220800,1
