Line_Item_ID,Job_Card_Number,Part_Number,Description,Inventory_Level,Quantity_Consumed,Unit_Price,Billed_Amount,Tax_Code
LI000017497,JC00010257,990J0M71120,Engine Oil Filter,PM,1.0,587.5,587.5,GST18
LI000017498,JC00010257,99000M49125,Body Wax Top,Consumable,1.0,2004.36,2004.36,GST18
LI000017499,JC00010258,13789273,Clutch Fluid,PM,1.0,1436.11,1436.11,GST12
LI000017500,JC00010258,5M083770,Differential Assembly,Macro,1.0,206051.65,206051.65,GST5
LI000017501,JC00010259,990J0M92197,Air Filter Element,PM,2.0,1083.83,2167.66,GST18
LI000017502,JC00010259,0927229,Spring Clip,Micro,1.0,805.33,805.33,GST12
LI000017503,JC00010260,16535425,Spark Plug,PM,1.0,5978.2,5978.2,GST12
LI000017504,JC00010260,3838943,Spacer Shim,Micro,1.0,848.87,848.87,GST5
LI000017505,JC00010261,165478165,Air Filter Element,PM,1.0,2410.06,2410.06,GST12
LI000017506,JC00010262,0921249,Spring Clip,Micro,1.0,716.93,716.93,GST5
LI000017507,JC00010262,13777957,Cabin Air Filter,PM,1.0,5884.43,5884.43,GST5
LI000017508,JC00010262,99000M76807,Steering Cover,Consumable,0.5,659.13,329.56,GST18
LI000017509,JC00010263,99000M78079,Foam Wash Liquid,Consumable,2.0,741.04,1482.08,GST5
LI000017510,JC00010263,3836109,Spacer Shim,Micro,2.0,1105.98,2211.96,GST18
LI000017511,JC00010264,11200M81PG0,Block Assy Cylinder,Macro,1.0,150000.0,150000.0,GST18
LI000017512,JC00010265,0925719,Bolt Kit,Micro,1.0,48.03,48.03,GST5
LI000017513,JC00010265,990J0M50310,Body G3 Advance Liquid,Consumable,1.0,1481.17,1481.17,GST12
LI000017514,JC00010266,99000M91690,Car Primer,Consumable,0.25,2029.9,507.48,GST12
LI000017515,JC00010266,137535165,Wiper Blade Insert,PM,1.0,2589.39,2589.39,GST18
LI000017516,JC00010267,1120058368,Differential Assembly,Macro,1.0,58528.68,58528.68,GST12
LI000017517,JC00010267,990J0M59285,Windshield Washer Fluid,Consumable,0.25,1437.68,359.42,GST12
LI000017518,JC00010267,991705470,Brake Fluid,PM,1.0,4406.5,4406.5,GST12
LI000017519,JC00010268,165698260,Air Filter Element,PM,1.0,3783.66,3783.66,GST18
LI000017520,JC00010268,3838790,Hose Clamp,Micro,1.0,891.48,891.48,GST18
LI000017521,JC00010269,990J0M73754,RTV Gasket Maker,Consumable,0.25,2351.74,587.93,GST5
LI000017522,JC00010270,165893072,Coolant,PM,1.0,4754.8,4754.8,GST18
LI000017523,JC00010271,3866115,Spring Clip,Micro,2.0,935.02,1870.04,GST18
LI000017524,JC00010271,3834030,Lock Pin,Micro,4.0,501.56,2006.24,GST18
LI000017525,JC00010272,990J0M11103,Car Primer,Consumable,0.25,358.81,89.7,GST12
LI000017526,JC00010272,99000M20169,Upholstery Cleaner,Consumable,1.0,1748.42,1748.42,GST18
LI000017527,JC00010273,990J0M84674,Rubber Care,Consumable,0.25,299.02,74.76,GST18
LI000017528,JC00010273,34240707,Brake Shoe Set,Mid,1.0,25235.7,25235.7,GST18
LI000017529,JC00010274,3835033,Hose Clamp,Micro,1.0,104.6,104.6,GST18
LI000017530,JC00010274,5M086743,Transmission Assembly,Macro,1.0,166005.35,166005.35,GST12
LI000017531,JC00010275,99000M23493,Steering Cover,Consumable,0.5,1528.89,764.44,GST5
LI000017532,JC00010276,990J0M80229,Rubber Care,Consumable,2.0,1006.56,2013.12,GST12
LI000017533,JC00010277,165605815,Air Filter Element,PM,1.0,4047.76,4047.76,GST18
LI000017534,JC00010278,990J0M11103,Car Primer,Consumable,1.0,358.81,358.81,GST18
LI000017535,JC00010279,34281635,Brake Shoe Set,Mid,1.0,1948.52,1948.52,GST18
LI000017536,JC00010279,0927376,Bolt Kit,Micro,2.0,313.47,626.94,GST12
LI000017537,JC00010279,99000M86037,Upholstery Cleaner,Consumable,0.5,949.38,474.69,GST12
LI000017538,JC00010280,99000M78079,Foam Wash Liquid,Consumable,1.0,741.04,741.04,GST18
LI000017539,JC00010281,99000M42928,Tyre Shine,Consumable,1.0,1705.79,1705.79,GST12
LI000017540,JC00010282,13729623,Fuel Filter Kit,PM,2.0,5110.96,10221.92,GST12
LI000017541,JC00010282,990J0M76549,Steering Cover,Consumable,0.5,639.95,319.98,GST18
LI000017542,JC00010283,0929017,Banjo Connector Screw,Micro,1.0,834.45,834.45,GST18
LI000017543,JC00010284,990J0M68158,Seat Protection Cover,Consumable,1.0,1713.74,1713.74,GST18
LI000017544,JC00010284,4868546,Spacer Shim,Micro,1.0,786.98,786.98,GST5
LI000017545,JC00010285,990J0M21457,Windshield Washer Fluid,Consumable,1.0,1144.59,1144.59,GST18
LI000017546,JC00010285,95129975,Relay Module,Mid,1.0,36406.78,36406.78,GST18
LI000017547,JC00010286,42190818,Wheel Cylinder,Mid,1.0,17825.31,17825.31,GST5
LI000017548,JC00010286,3837413,Seal Ring,Micro,1.0,249.67,249.67,GST5
LI000017549,JC00010287,99129541,Fuel Filter Kit,PM,1.0,1911.49,1911.49,GST18
LI000017550,JC00010288,4861638,Hose Clamp,Micro,2.0,357.99,715.98,GST5
LI000017551,JC00010288,1120079967,Powertrain Assembly,Macro,1.0,31750.86,31750.86,GST18
LI000017552,JC00010289,99000M42928,Tyre Shine,Consumable,1.0,1705.79,1705.79,GST18
LI000017553,JC00010289,4869195,Spacer Shim,Micro,2.0,1226.52,2453.04,GST5
LI000017554,JC00010290,34255004,Brake Shoe Set,Mid,1.0,1811.52,1811.52,GST18
LI000017555,JC00010290,16586908,Spark Plug,PM,1.0,1670.23,1670.23,GST18
LI000017556,JC00010291,4861009,Seal Ring,Micro,1.0,99.75,99.75,GST18
LI000017557,JC00010291,99160192,Fuel Filter Kit,PM,1.0,450.74,450.74,GST18
LI000017558,JC00010291,99000M64905,Super Lubricant,Consumable,0.5,1437.86,718.93,GST18
LI000017559,JC00010292,990J0M43062,Coolant,PM,1.0,1757.88,1757.88,GST18
LI000017560,JC00010292,3866342,Bolt Kit,Micro,1.0,599.79,599.79,GST5
LI000017561,JC00010292,34244531,ECM Harness,Mid,1.0,8420.73,8420.73,GST5
LI000017562,JC00010293,3E086329,Gearbox,Macro,1.0,196566.34,196566.34,GST5
LI000017563,JC00010293,6A075429,Complete Body Shell,Macro,1.0,136066.17,136066.17,GST18
LI000017564,JC00010294,165769648,Coolant,PM,1.0,2735.75,2735.75,GST18
LI000017565,JC00010295,99000M99178,Super Lubricant,Consumable,1.0,370.0,370.0,GST18
LI000017566,JC00010295,99000M26319,Car Primer,Consumable,1.0,1683.62,1683.62,GST5
LI000017567,JC00010296,3834644,Lock Pin,Micro,1.0,418.93,418.93,GST18
LI000017568,JC00010297,34240015,Brake Shoe Set,Mid,1.0,19457.58,19457.58,GST18
LI000017569,JC00010297,3833136,Crush Washer,Micro,1.0,1225.82,1225.82,GST12
LI000017570,JC00010298,990J0M65555,Super Lubricant,Consumable,1.0,2166.5,2166.5,GST12
LI000017571,JC00010298,990J0M66852,Rubber Care,Consumable,1.0,11.3,11.3,GST5
LI000017572,JC00010298,34243756,Brake Shoe Set,Mid,2.0,36426.22,72852.44,GST12
LI000017573,JC00010299,3867943,Banjo Connector Screw,Micro,1.0,938.03,938.03,GST18
LI000017574,JC00010300,99000M91422,Super Cleaner,Consumable,2.0,922.51,1845.02,GST12
LI000017575,JC00010300,17680326,Brake Disc,Mid,1.0,6886.07,6886.07,GST12
LI000017576,JC00010301,99000M80633,Upholstery Cleaner,Consumable,2.0,385.29,770.58,GST5
LI000017577,JC00010301,34236630,Brake Shoe Set,Mid,1.0,35845.26,35845.26,GST18
LI000017578,JC00010302,3863832,O-Ring Washer,Micro,2.0,895.48,1790.96,GST18
LI000017579,JC00010302,99000M99178,Super Lubricant,Consumable,0.5,370.0,185.0,GST18
LI000017580,JC00010303,990J0M39430,Engine Oil Filter,PM,1.0,3197.18,3197.18,GST5
LI000017581,JC00010304,99000M89122,Super Cleaner,Consumable,0.25,1684.57,421.14,GST5
LI000017582,JC00010305,1120058320,Powertrain Assembly,Macro,1.0,244978.35,244978.35,GST12
LI000017583,JC00010306,990J0M39430,Engine Oil Filter,PM,1.0,3197.18,3197.18,GST18
LI000017584,JC00010307,990J0M89485,Super Cleaner,Consumable,1.0,1068.64,1068.64,GST5
LI000017585,JC00010307,990J0M82996,Foam Wash Liquid,Consumable,1.0,692.16,692.16,GST18
LI000017586,JC00010308,990J0M43130,Spark Plug,PM,1.0,4199.96,4199.96,GST5
LI000017587,JC00010308,17636289,Brake Disc,Mid,1.0,32168.26,32168.26,GST12
LI000017588,JC00010309,990J0M84488,Windshield Washer Fluid,Consumable,0.25,126.2,31.55,GST18
LI000017589,JC00010310,42119847,AC Compressor Bracket,Mid,1.0,18131.56,18131.56,GST5
LI000017590,JC00010310,990J0M26972,Seat Protection Cover,Consumable,0.5,932.9,466.45,GST5
LI000017591,JC00010311,3865021,Spring Clip,Micro,1.0,344.96,344.96,GST18
LI000017592,JC00010311,991808362,Cabin Air Filter,PM,1.0,2166.25,2166.25,GST18
LI000017593,JC00010312,990J0M89922,Microfibre Cloth,Consumable,0.5,1997.75,998.88,GST5
LI000017594,JC00010313,4867986,Hose Clamp,Micro,1.0,431.22,431.22,GST12
LI000017595,JC00010313,6A013726,Complete Body Shell,Macro,1.0,101118.46,101118.46,GST18
LI000017596,JC00010314,17640027,Ignition Coil,Mid,1.0,34796.76,34796.76,GST12
LI000017597,JC00010315,990J0M19200,Upholstery Cleaner,Consumable,2.0,2027.18,4054.36,GST12
LI000017598,JC00010316,990J0M26800,Super Cleaner,Consumable,0.5,629.32,314.66,GST5
LI000017599,JC00010317,13760072,Fuel Filter Kit,PM,1.0,2557.07,2557.07,GST12
LI000017600,JC00010317,165769648,Coolant,PM,1.0,2735.75,2735.75,GST5
LI000017601,JC00010317,6A041910,Cylinder Head Assembly,Macro,1.0,177722.5,177722.5,GST18
LI000017602,JC00010318,99000M53340,RTV Gasket Maker,Consumable,1.0,610.3,610.3,GST18
LI000017603,JC00010319,4862792,Crush Washer,Micro,2.0,357.68,715.36,GST5
LI000017604,JC00010320,990J0M23103,Body Wax Top,Consumable,1.0,2325.74,2325.74,GST18
LI000017605,JC00010320,34211560,ECM Harness,Mid,2.0,24821.81,49643.62,GST18
LI000017606,JC00010321,42158787,Wheel Cylinder,Mid,2.0,22606.12,45212.24,GST5
LI000017607,JC00010322,95110M53M00,AC Compressor Bracket,Mid,1.0,3500.0,3500.0,GST18
LI000017608,JC00010323,6A029201,Complete Body Shell,Macro,1.0,146079.1,146079.1,GST18
LI000017609,JC00010324,5M052668,Powertrain Assembly,Macro,1.0,41391.52,41391.52,GST18
LI000017610,JC00010324,991502732,Cabin Air Filter,PM,1.0,3574.83,3574.83,GST12
LI000017611,JC00010325,990J0M61823,Super Cleaner,Consumable,1.0,1206.12,1206.12,GST18
LI000017612,JC00010325,0929795,Bolt Kit,Micro,1.0,912.04,912.04,GST18
LI000017613,JC00010326,0922604,Banjo Connector Screw,Micro,4.0,1120.23,4480.92,GST18
LI000017614,JC00010327,3838350,Crush Washer,Micro,2.0,603.45,1206.9,GST18
LI000017615,JC00010327,990J0M37204,Steering Cover,Consumable,1.0,2166.78,2166.78,GST5
LI000017616,JC00010328,95123629,Brake Pad Set,Mid,1.0,32685.59,32685.59,GST12
LI000017617,JC00010328,17641860,Brake Disc,Mid,1.0,19723.42,19723.42,GST12
LI000017618,JC00010329,6A041910,Cylinder Head Assembly,Macro,1.0,177722.5,177722.5,GST5
LI000017619,JC00010329,99000M50025,Microfibre Cloth,Consumable,0.25,1193.67,298.42,GST5
LI000017620,JC00010330,990J0M19200,Upholstery Cleaner,Consumable,1.0,2027.18,2027.18,GST5
LI000017621,JC00010331,17688797,Brake Disc,Mid,1.0,26353.19,26353.19,GST5
LI000017622,JC00010332,99000M37167,Rubber Care,Consumable,0.25,1584.44,396.11,GST12
LI000017623,JC00010333,4869554,Lock Pin,Micro,1.0,1368.22,1368.22,GST12
LI000017624,JC00010334,4861232,Seal Ring,Micro,1.0,721.98,721.98,GST18
LI000017625,JC00010335,3835033,Hose Clamp,Micro,1.0,104.6,104.6,GST5
LI000017626,JC00010335,990J0M46224,Body G3 Advance Liquid,Consumable,0.25,1647.46,411.86,GST18
LI000017627,JC00010336,95129982,Relay Module,Mid,1.0,8917.64,8917.64,GST18
LI000017628,JC00010336,99000M91916,Microfibre Cloth,Consumable,3.0,821.64,2464.92,GST12
LI000017629,JC00010337,34255004,Brake Shoe Set,Mid,1.0,1811.52,1811.52,GST12
LI000017630,JC00010338,990J0M38098,RTV Gasket Maker,Consumable,2.0,1033.9,2067.8,GST5
LI000017631,JC00010338,165478165,Air Filter Element,PM,1.0,2410.06,2410.06,GST12
LI000017632,JC00010339,0923219,Bolt Kit,Micro,2.0,486.92,973.84,GST12
LI000017633,JC00010340,99000M91397,Tyre Shine,Consumable,0.25,2403.32,600.83,GST12
LI000017634,JC00010341,137578446,Fuel Filter Kit,PM,1.0,1112.34,1112.34,GST18
LI000017635,JC00010341,17641860,Brake Disc,Mid,1.0,19723.42,19723.42,GST5
LI000017636,JC00010341,99000M79919,Car Primer,Consumable,0.5,988.81,494.4,GST18
LI000017637,JC00010342,99000M83221,Super Lubricant,Consumable,0.5,1743.8,871.9,GST18
LI000017638,JC00010342,3834644,Lock Pin,Micro,1.0,418.93,418.93,GST18
LI000017639,JC00010343,99000M83470,Microfibre Cloth,Consumable,1.0,221.25,221.25,GST12
LI000017640,JC00010343,3838790,Hose Clamp,Micro,1.0,891.48,891.48,GST12
LI000017641,JC00010344,42154859,AC Compressor Bracket,Mid,1.0,24857.69,24857.69,GST12
LI000017642,JC00010344,3865530,O-Ring Washer,Micro,1.0,208.88,208.88,GST5
LI000017643,JC00010345,99000M50527,RTV Gasket Maker,Consumable,0.25,2239.85,559.96,GST18
LI000017644,JC00010346,99000M48935,Windshield Washer Fluid,Consumable,1.0,1352.96,1352.96,GST18
LI000017645,JC00010346,5M097128,Body Shell in White,Macro,1.0,198860.59,198860.59,GST18
LI000017646,JC00010347,990J0M99613,Engine Oil 5W30,PM,1.0,2219.95,2219.95,GST5
LI000017647,JC00010348,99000M73979,Microfibre Cloth,Consumable,0.5,768.49,384.24,GST18
LI000017648,JC00010349,3862276,Spring Clip,Micro,2.0,317.98,635.96,GST18
LI000017649,JC00010350,990J0M72092,Seat Protection Cover,Consumable,0.25,1285.11,321.28,GST5
LI000017650,JC00010350,34240707,Brake Shoe Set,Mid,1.0,25235.7,25235.7,GST12
LI000017651,JC00010351,4866415,Hose Clamp,Micro,4.0,76.9,307.6,GST12
LI000017652,JC00010351,990J0M68158,Seat Protection Cover,Consumable,0.25,1713.74,428.44,GST12
LI000017653,JC00010351,6A078008,Front End Module,Macro,1.0,31314.6,31314.6,GST18
LI000017654,JC00010352,990J0M37935,Air Filter Element,PM,1.0,3550.17,3550.17,GST5
LI000017655,JC00010353,3835033,Hose Clamp,Micro,1.0,104.6,104.6,GST18
LI000017656,JC00010353,3863832,O-Ring Washer,Micro,1.0,895.48,895.48,GST18
LI000017657,JC00010354,3837413,Seal Ring,Micro,2.0,249.67,499.34,GST18
LI000017658,JC00010354,1120039371,Transmission Assembly,Macro,1.0,39465.77,39465.77,GST18
LI000017659,JC00010355,99000M64905,Super Lubricant,Consumable,0.25,1437.86,359.46,GST18
LI000017660,JC00010356,165893072,Coolant,PM,2.0,4754.8,9509.6,GST18
LI000017661,JC00010357,99000M40774,Upholstery Cleaner,Consumable,0.25,1434.29,358.57,GST18
LI000017662,JC00010358,99000M13413,Super Lubricant,Consumable,0.5,244.02,122.01,GST5
LI000017663,JC00010359,42111058,Wheel Cylinder,Mid,2.0,7610.41,15220.82,GST18
LI000017664,JC00010359,4862792,Crush Washer,Micro,1.0,357.68,357.68,GST18
LI000017665,JC00010359,0924735,Tie Rod Lock Washer,Micro,1.0,1264.26,1264.26,GST18
LI000017666,JC00010360,990J0M48200,Steering Cover,Consumable,0.5,505.12,252.56,GST5
LI000017667,JC00010361,990J0M91093,Steering Cover,Consumable,0.25,851.61,212.9,GST18
LI000017668,JC00010361,99000M78869,Body Wax Top,Consumable,1.0,2376.52,2376.52,GST12
LI000017669,JC00010362,991999005,Wiper Blade Insert,PM,1.0,300.45,300.45,GST12
LI000017670,JC00010362,990J0M71120,Engine Oil Filter,PM,1.0,587.5,587.5,GST12
LI000017671,JC00010362,3838970,Seal Ring,Micro,1.0,624.68,624.68,GST18
LI000017672,JC00010363,990J0M17029,RTV Gasket Maker,Consumable,1.0,814.16,814.16,GST18
LI000017673,JC00010363,5M086743,Transmission Assembly,Macro,1.0,166005.35,166005.35,GST18
LI000017674,JC00010364,3869152,Banjo Connector Screw,Micro,1.0,569.04,569.04,GST18
LI000017675,JC00010364,6A075429,Complete Body Shell,Macro,1.0,136066.17,136066.17,GST18
LI000017676,JC00010365,990J0M84664,Tyre Shine,Consumable,2.0,507.19,1014.38,GST12
LI000017677,JC00010366,34247412,Brake Shoe Set,Mid,2.0,19984.44,39968.88,GST18
LI000017678,JC00010366,990J0M07553,Super Cleaner,Consumable,0.5,1050.69,525.34,GST18
LI000017679,JC00010366,990J0M43130,Spark Plug,PM,1.0,4199.96,4199.96,GST18
LI000017680,JC00010367,99000M35557,Microfibre Cloth,Consumable,1.0,341.63,341.63,GST12
LI000017681,JC00010367,990J0M45246,Super Lubricant,Consumable,0.25,2409.41,602.35,GST5
LI000017682,JC00010368,990J0M17029,RTV Gasket Maker,Consumable,2.0,814.16,1628.32,GST18
LI000017683,JC00010369,16559138,Engine Oil 5W30,PM,1.0,4963.61,4963.61,GST18
LI000017684,JC00010369,990J0M05496,Super Adhesive,Consumable,0.25,238.34,59.58,GST18
LI000017685,JC00010370,137582615,Fuel Filter Kit,PM,1.0,1655.97,1655.97,GST12
LI000017686,JC00010370,99000M91916,Microfibre Cloth,Consumable,1.0,821.64,821.64,GST18
LI000017687,JC00010371,95125313,Relay Module,Mid,1.0,23934.51,23934.51,GST18
LI000017688,JC00010372,6A025398,Gearbox,Macro,1.0,74742.78,74742.78,GST18
LI000017689,JC00010372,137578446,Fuel Filter Kit,PM,1.0,1112.34,1112.34,GST18
LI000017690,JC00010373,99000M32721,RTV Gasket Maker,Consumable,3.0,2247.4,6742.2,GST18
LI000017691,JC00010374,3832828,Hose Clamp,Micro,1.0,235.77,235.77,GST18
LI000017692,JC00010375,42154859,AC Compressor Bracket,Mid,1.0,24857.69,24857.69,GST18
LI000017693,JC00010375,3869669,O-Ring Washer,Micro,2.0,861.86,1723.72,GST5
LI000017694,JC00010376,990J0M89484,Super Adhesive,Consumable,1.0,378.74,378.74,GST12
LI000017695,JC00010376,990J0M38766,Body Wax Top,Consumable,0.5,1425.62,712.81,GST5
LI000017696,JC00010376,165478165,Air Filter Element,PM,1.0,2410.06,2410.06,GST12
LI000017697,JC00010377,38255241,Thermostat,Mid,1.0,14686.47,14686.47,GST12
LI000017698,JC00010378,990J0M01334,Super Lubricant,Consumable,0.25,882.04,220.51,GST12
LI000017699,JC00010378,99000M73979,Microfibre Cloth,Consumable,0.5,768.49,384.24,GST18
LI000017700,JC00010379,990J0M43130,Spark Plug,PM,1.0,4199.96,4199.96,GST12
LI000017701,JC00010379,3866115,Spring Clip,Micro,2.0,935.02,1870.04,GST12
LI000017702,JC00010380,99000M87245,Rubber Care,Consumable,0.5,138.69,69.34,GST12
LI000017703,JC00010381,3866124,Tie Rod Lock Washer,Micro,1.0,421.49,421.49,GST12
LI000017704,JC00010381,99000M89122,Super Cleaner,Consumable,0.5,1684.57,842.28,GST5
LI000017705,JC00010382,99000M70350,Steering Cover,Consumable,1.0,2298.75,2298.75,GST18
LI000017706,JC00010382,990J0M97542,RTV Gasket Maker,Consumable,0.5,1549.45,774.72,GST18
LI000017707,JC00010383,34244531,ECM Harness,Mid,1.0,8420.73,8420.73,GST18
LI000017708,JC00010384,99000M48146,Rubber Care,Consumable,1.0,2094.04,2094.04,GST5
LI000017709,JC00010384,99000M95094,Super Adhesive,Consumable,2.0,75.65,151.3,GST18
LI000017710,JC00010384,990J0M962061,Engine Oil Filter,PM,1.0,2481.97,2481.97,GST18
LI000017711,JC00010385,99000M91422,Super Cleaner,Consumable,1.0,922.51,922.51,GST18
LI000017712,JC00010385,17615776,Brake Disc,Mid,1.0,31175.58,31175.58,GST18
LI000017713,JC00010386,6A025398,Gearbox,Macro,1.0,74742.78,74742.78,GST12
LI000017714,JC00010387,3833136,Crush Washer,Micro,2.0,1225.82,2451.64,GST12
LI000017715,JC00010387,34243756,Brake Shoe Set,Mid,1.0,36426.22,36426.22,GST12
LI000017716,JC00010387,99000M26651,Body G3 Advance Liquid,Consumable,0.25,992.78,248.2,GST18
LI000017717,JC00010388,95133499,Brake Pad Set,Mid,1.0,10474.85,10474.85,GST12
LI000017718,JC00010389,13777957,Cabin Air Filter,PM,1.0,5884.43,5884.43,GST5
LI000017719,JC00010389,137145186,Brake Fluid,PM,1.0,4806.52,4806.52,GST18
LI000017720,JC00010390,990J0M66209,Microfibre Cloth,Consumable,3.0,429.04,1287.12,GST18
LI000017721,JC00010390,3869152,Banjo Connector Screw,Micro,1.0,569.04,569.04,GST5
LI000017722,JC00010391,99000M13413,Super Lubricant,Consumable,1.0,244.02,244.02,GST18
LI000017723,JC00010391,3E051235,Cylinder Head Assembly,Macro,1.0,127775.81,127775.81,GST18
LI000017724,JC00010392,17664615,Brake Disc,Mid,1.0,39381.88,39381.88,GST18
LI000017725,JC00010393,3869152,Banjo Connector Screw,Micro,1.0,569.04,569.04,GST18
LI000017726,JC00010393,3E074174,Front End Module,Macro,1.0,188165.33,188165.33,GST18
LI000017727,JC00010394,99145772,Clutch Fluid,PM,2.0,5703.91,11407.82,GST18
LI000017728,JC00010395,0924735,Tie Rod Lock Washer,Micro,1.0,1264.26,1264.26,GST12
LI000017729,JC00010396,990J0M68158,Seat Protection Cover,Consumable,1.0,1713.74,1713.74,GST5
LI000017730,JC00010397,16548000,Coolant,PM,1.0,3007.22,3007.22,GST18
LI000017731,JC00010397,6A067716,Cylinder Head Assembly,Macro,1.0,172472.57,172472.57,GST12
LI000017732,JC00010397,4869554,Lock Pin,Micro,2.0,1368.22,2736.44,GST5
LI000017733,JC00010398,990J0M91412,Air Filter Element,PM,1.0,3797.18,3797.18,GST12
LI000017734,JC00010399,990J0M84488,Windshield Washer Fluid,Consumable,2.0,126.2,252.4,GST12
LI000017735,JC00010399,990J0M61823,Super Cleaner,Consumable,2.0,1206.12,2412.24,GST12
LI000017736,JC00010399,991999005,Wiper Blade Insert,PM,2.0,300.45,600.9,GST18
LI000017737,JC00010400,990J0M17169,Super Lubricant,Consumable,2.0,441.68,883.36,GST12
LI000017738,JC00010401,99000M09278,Foam Wash Liquid,Consumable,3.0,2413.49,7240.47,GST12
LI000017739,JC00010401,990J0M51015,Steering Cover,Consumable,2.0,642.25,1284.5,GST5
LI000017740,JC00010402,34243756,Brake Shoe Set,Mid,1.0,36426.22,36426.22,GST12
LI000017741,JC00010402,990J0M89485,Super Cleaner,Consumable,0.5,1068.64,534.32,GST5
LI000017742,JC00010403,990J0M39394,Super Cleaner,Consumable,0.5,2312.49,1156.24,GST5
LI000017743,JC00010403,990J0M14407,Upholstery Cleaner,Consumable,1.0,2067.88,2067.88,GST18
LI000017744,JC00010404,1120019108,Engine Block Assembly,Macro,1.0,106311.15,106311.15,GST5
LI000017745,JC00010404,990J0M68876,Body G3 Advance Liquid,Consumable,0.25,123.16,30.79,GST12
LI000017746,JC00010405,990J0M89940,Tyre Shine,Consumable,1.0,2421.94,2421.94,GST18
LI000017747,JC00010406,38238602,Thermostat,Mid,2.0,16204.98,32409.96,GST12
LI000017748,JC00010406,17640027,Ignition Coil,Mid,1.0,34796.76,34796.76,GST18
LI000017749,JC00010407,34281635,Brake Shoe Set,Mid,2.0,1948.52,3897.04,GST18
LI000017750,JC00010408,990J0M27365,Foam Wash Liquid,Consumable,2.0,2436.24,4872.48,GST18
LI000017751,JC00010408,990J0M43062,Coolant,PM,1.0,1757.88,1757.88,GST5
LI000017752,JC00010409,990J0M87102,Windshield Washer Fluid,Consumable,0.25,1124.98,281.24,GST12
LI000017753,JC00010410,99000M86682,Microfibre Cloth,Consumable,0.5,1089.47,544.74,GST18
LI000017754,JC00010410,1120079249,Differential Assembly,Macro,1.0,203083.78,203083.78,GST18
LI000017755,JC00010411,16531566,Spark Plug,PM,1.0,1147.55,1147.55,GST5
LI000017756,JC00010412,99000M79919,Car Primer,Consumable,0.5,988.81,494.4,GST18
LI000017757,JC00010413,16545400,Engine Oil 5W30,PM,1.0,2336.74,2336.74,GST18
LI000017758,JC00010413,99000M44074,Body Wax Top,Consumable,1.0,1276.95,1276.95,GST18
